stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
85,,Silver Ln and Forbes St,,41.765813,-72.600758,,,,,
850,,Main St and Village Park,,41.799824,-72.630476,,,,,
8500,,E Main St and Opp William St,,41.553823,-73.029433,,,,,
8501,,Waterbury Rd and Opp Old Waterbury Rd,,41.537731,-72.941852,,,,,
8503,,Whitney Ave and Opp Willow St,,41.446272,-72.910493,,,,,
8504,,Whitney Ave and Opp Lawrence Rd,,41.430889,-72.907365,,,,,
8505,,Dixwell Ave and Opp Miller Library,,41.383334,-72.906263,,,,,
8506,,Dixwell Ave and Westminster St,,41.381928,-72.911346,,,,,
8507,,Dixwell Ave and Sanford St,,41.381159,-72.912453,,,,,
8508,,Dixwell Ave and 2543Dixwell Ave,,41.379282,-72.914126,,,,,
8509,,Dixwell Ave and Shepard Ave,,41.376904,-72.915388,,,,,
8511,,Concord St and Opp Kirkham St,,41.260348,-72.891849,,,,,
8512,,Chapel Rd and John Fitch Blvd,,41.811333,-72.611981,,,,,
8513,,Ellington Rd and Chapel Rd,,41.809161,-72.601345,,,,,
8514,,Ellington Rd and Chapel Rd,,41.80926,-72.601575,,,,,
8515,,Ellington Rd and Pleasant Valley Rd,,41.813711,-72.591862,,,,,
8516,,Ellington Rd and Pleasant Valley Rd,,41.813338,-72.592942,,,,,
8519,,Ellington Rd and Quarry Brook Dr,,41.816996,-72.589584,,,,,
852,,Main St and N Meadow Rd,,41.797725,-72.631525,,,,,
8520,,Ellington Rd and Ordway Dr,,41.816979,-72.589838,,,,,
8521,,Ellington Rd and Church Way,,41.818747,-72.588996,,,,,
8522,,Ellington Rd and Riverview Dr,,41.818783,-72.589214,,,,,
8526,,Derby  Ave and Mega Motors,,41.317535,-73.080797,,,,,
8529,,Boston Post Rd and Bull Hill Ln,,41.276555,-72.989445,,,,,
853,,Main St and Opp Passaro Dr,,41.795135,-72.632271,,,,,
8531,,E Main St and Tremont St,,41.340779,-73.076943,,,,,
8532,,Father Salemi Dr and Opp Central St,,41.339728,-73.075374,,,,,
8534,,Father Salemi Dr and Main St,,41.336635,-73.076025,,,,,
8536,,Main St and Chestnut St,,41.337492,-73.076389,,,,,
8537,,Main St and Ansonia Mall Stop 1,,41.338678,-73.077814,,,,,
8538,,Main St and Maple St,,41.345758,-73.079838,,,,,
8539,,Howe Ave and Kneen St,,41.311839,-73.088348,,,,,
8540,,Putnam Ave and Davenport Apartments,,41.345778,-72.91795,,,,,
8542,,York St and Chapel St,,41.308658,-72.931335,,,,,
8546,,Fountain St and Opp Emerson St,,41.326876,-72.966481,,,,,
8547,,Winthrop Ave and Elm St,,41.315721,-72.945393,,,,,
8548,,N Branford School and Foxon Rd,,41.333121,-72.79995,,,,,
8549,,Blake St and Fitch St,,41.327613,-72.953684,,,,,
855,,Main St and Opp Gilman St,,41.793134,-72.63304,,,,,
8551,,Goffe St and Broadway,,41.313213,-72.932678,,,,,
8552,,State St and Opp Audubon St,,41.309955,-72.918241,,,,,
8554,,Bailey St and Clinton Ave,,41.319216,-72.892757,,,,,
8555,,State St and RR Station,,41.305155,-72.922231,,,,,
8556,,College St and Chapel St,,41.307553,-72.928637,,,,,
8557,,College St and George St,,41.304684,-72.930728,,,,,
8558,,Church St and George St,,41.30415,-72.92708,,,,,
856,,Main St and 1868 Main St,,41.791437,-72.633772,,,,,
8562,,S Frontage Rd and Congress Ave,,41.302701,-72.930063,,,,,
8563,,Oxford Dr and Cambridge Dr,,41.737705,-72.627793,,,,,
8564,,Cambridge Dr and Sutton Ave,,41.73724,-72.627637,,,,,
8565,,Handel Rd and Evans Ave 2,,41.737029,-72.618567,,,,,
8568,,Orange Ave and Ella T Grasso Blvd,,41.29753,-72.94937,,,,,
857,,Main St and Opp 1844 Main St,,41.790221,-72.633836,,,,,
8570,,Spring St and Campbell Ave,,41.283774,-72.956843,,,,,
8571,,Spring St and Campbell Ave,,41.283614,-72.956734,,,,,
8572,,Whalley Ave and Blake St,,41.327338,-72.960233,,,,,
8573,,Westerly Terr and O'Connell Dr,,41.734566,-72.58462,,,,,
8574,,O'Connell Dr and Westerly Terr,,41.734674,-72.585092,,,,,
858,,Main St and K C Bldg,,41.788389,-72.633466,,,,,
8581,,Amity Rd and Opp Amity Shopping Ctr,,41.338313,-72.979965,,,,,
8582,,Amity Rd and Jewish Community Ctr,,41.352729,-72.989463,,,,,
8583,,New Haven Rd and Opp Spruce St,,41.397794,-73.067226,,,,,
8584,,New Haven Rd and Opp Cogwheel Ln,,41.39615,-73.047842,,,,,
8585,,Progress Ln and Progress Ln,,41.390338,-73.050632,,,,,
8586,,Amity Rd and Jewish Community Ctr Stop 1,,41.351916,-72.98928,,,,,
8587,,New Haven Rd and Cogwheel Ln,,41.396435,-73.048397,,,,,
8588,,Main St and N Main St,,41.794526,-72.525219,,,,,
8589,,E Center St and Main St,,41.775845,-72.521047,,,,,
859,,Main St and King St,,41.78685,-72.632694,,,,,
8590,,E Center St and Lenox St,,41.777636,-72.511358,,,,,
8591,,Main St and East Center St,,41.776793,-72.521225,,,,,
8594,,Melba St and Platt St,,41.209401,-73.020181,,,,,
8595,,Gulf St and Bedford Ave,,41.219412,-73.049671,,,,,
8596,,Gulf St and Harborview Ave,,41.215634,-73.049034,,,,,
8597,,Welchs Point Rd and Oakland Ave,,41.208476,-73.035094,,,,,
8598,,Melba St and Atwater St,,41.209032,-73.01643,,,,,
860,,John Fitch Blvd and Opp Allied Building Corp,,41.853474,-72.600728,,,,,
8603,,1st Ave and Center St,,41.277599,-72.940421,,,,,
8604,,1st Ave and Elm St,,41.278885,-72.941626,,,,,
8605,,Main St and 2nd Ave,,41.274748,-72.942462,,,,,
8606,,Frontage Rd and Morgan Ln,,41.261632,-72.986379,,,,,
8607,,Frontage Rd and Morgan Ln,,41.261776,-72.985802,,,,,
8608,,2nd Ave and Main St,,41.274739,-72.942137,,,,,
861,,John Fitch Blvd and ABCO,,41.850656,-72.599415,,,,,
8611,,Circular Ave and Helen St,,41.346408,-72.934136,,,,,
8612,,Newhall St and Putnam Ave,,41.343529,-72.926413,,,,,
8615,,New Britain Ave and Opp Julius St,,41.745924,-72.686025,,,,,
8620,,East Town Rd and E Town Rd,,41.235664,-73.031266,,,,,
8621,,E Town Rd and Boston Post Rd,,41.239187,-73.034799,,,,,
8622,,Boston Post Rd and Opp Milford Market Place,,41.250516,-73.021387,,,,,
8623,,Orange Ave and Opp Pruden St,,41.292068,-72.962164,,,,,
8626,,Nicholas Dr and Carol Dr,,41.320858,-72.840103,,,,,
8627,,Carol Dr and Nicholas Dr,,41.320885,-72.840681,,,,,
8629,,Foxon Rd and Mountain View Ter,,41.324941,-72.834144,,,,,
863,,John Fitch Blvd and Strong Rd,,41.842588,-72.600945,,,,,
8631,,Skiff St and Hartford Tpke,,41.365795,-72.892836,,,,,
8636,,Weed Hill Ave and Newfield Ave,,41.098373,-73.530815,,,,,
8637,,Center St and Broad St,,41.772477,-72.53325,,,,,
8638,,Folly Brook Blvd and 23 Folly Brook Blvd,,41.726212,-72.680338,,,,,
8639,,Folly Brook Blvd and 41 Folly Brook Blvd,,41.725309,-72.679989,,,,,
864,,John Fitch Blvd and Strong Rd,,41.842418,-72.600558,,,,,
8640,,Folly Brook Blvd and Opp 68 Folly Brook Blvd,,41.724423,-72.679458,,,,,
8641,,Folly Brook Blvd and 97 Folly Brook Blvd,,41.723672,-72.679072,,,,,
8642,,Folly Brook Blvd and Jordan Ln,,41.722796,-72.678904,,,,,
8643,,Messina Dr and Opp 65 E Farms Apts,,41.278679,-72.868489,,,,,
8644,,Short Beach Rd and Hemingway Ave,,41.266198,-72.871898,,,,,
8645,,Shore Dr and Kelsey Landing,,41.258664,-72.851903,,,,,
8646,,Middle Tpke W and 716 Middle Tpke W,,41.781075,-72.557595,,,,,
8647,,Commercial Pkwy and Wal-Mart Front,,41.28074,-72.831866,,,,,
8648,,Main St and Opp Kirkham St,,41.278354,-72.817537,,,,,
8649,,Main St and Lincoln Ave,,41.2773,-72.820004,,,,,
865,,John Fitch Blvd and Glendale Rd,,41.837863,-72.602731,,,,,
8650,,Coe Ave and Silver Sands Rd,,41.260427,-72.873025,,,,,
8651,,Thompson Ave and Hotchkiss Rd,,41.272566,-72.875836,,,,,
8652,,Forbes Ave and Townsend Ave,,41.289898,-72.892537,,,,,
8656,,Hallock Ave and Opp 3rd St,,41.287765,-72.929836,,,,,
8657,,Hallock Ave and Opp 2nd St,,41.289042,-72.930223,,,,,
8658,,Hallock Ave and Lamberton St,,41.291453,-72.930925,,,,,
8659,,5th St and Howard Ave,,41.28537,-72.930555,,,,,
866,,John Fitch Blvd and Governors Hwy,,41.833004,-72.60453,,,,,
8660,,Howard Ave and S Water St,,41.281539,-72.929779,,,,,
8661,,Woodland St and Saint Francis Cancer,,41.774046,-72.69972,,,,,
8662,,Woodland St and Home Health Agency,,41.773582,-72.700206,,,,,
8664,,East Ave and Captain Thomas Blvd,,41.260851,-72.939047,,,,,
8666,,2nd Ave and Bungalow Ln,,41.270437,-72.938292,,,,,
8667,,Granby St and Tower Ave,,41.800553,-72.706677,,,,,
8678,,Orchard St and Lexington Ct,,41.674396,-72.658088,,,,,
8679,,Orchard St and Opp Raymond Rd,,41.675854,-72.658641,,,,,
8680,,Jordan Ln and Silas Deane Hwy,,41.723838,-72.66849,,,,,
8681,,Hebrew Home and Abrahms Blvd,,41.802779,-72.728189,,,,,
8682,,State St and D M V,,41.718517,-72.658223,,,,,
8683,,Town Line Rd and Charter Rd,,41.682234,-72.658517,,,,,
8685,,Main St and Opp Ferry St,,41.563511,-72.651748,,,,,
8686,,Main St and Holy Trinity Church,,41.561159,-72.65034,,,,,
8687,,W Main St and Opp Jefferson Rd,,41.279613,-72.845377,,,,,
8688,,Main St and College St,,41.559531,-72.649221,,,,,
8689,,East St and Bridge St,,41.301357,-72.9106,,,,,
8691,,Burr St and Fort Hale Rd,,41.270791,-72.89021,,,,,
8692,,Dodge Ave and Thompson Ave,,41.269885,-72.87842,,,,,
8693,,Main St and Derby Railroad Station,,41.320361,-73.083744,,,,,
8694,,Derby Ave and Ella T Grasso Blvd,,41.309979,-72.953123,,,,,
8696,,Quaker Ln S and 232 Quaker Ln S,,41.756189,-72.728994,,,,,
8697,,Tolland Tpke and Fire Station 3,,41.79607,-72.548265,,,,,
8699,,Sigourney St and Aetna North,,41.766944,-72.693676,,,,,
87,,McKee St and W Center St,,41.770641,-72.543435,,,,,
8701,,Kimberly Ave and Ella T Grasso Blvd,,41.286643,-72.93608,,,,,
8702,,Whitney Ave and Edwards St,,41.319388,-72.918819,,,,,
8703,,State St and W Main St,,41.557104,-73.044952,,,,,
8704,,Whitney Ave and Mount Carmel Ave,,41.420625,-72.904387,,,,,
8705,,Dixwell Ave and Whitney Ave,,41.383407,-72.902311,,,,,
8706,,S Main St and Wallingford Rd,,41.497669,-72.901925,,,,,
8707,,Oakland St and Sheldon Rd,,41.798732,-72.519977,,,,,
8708,,Oakland St and Edwards St,,41.796759,-72.521162,,,,,
8709,,Oakland St and Tolland Tpke,,41.809728,-72.51725,,,,,
8711,,Deven St and Commuter Park and Ride Lot,,41.37813,-72.87898,,,,,
8713,,J C Penny and J C Penny Offices,,41.799952,-72.557825,,,,,
8715,,Orange St and Canner St,,41.323297,-72.910915,,,,,
8716,,Orange St and Audubon St,,41.310677,-72.92018,,,,,
8717,,Orange St and Trumbull St,,41.312232,-72.919015,,,,,
8718,,Orange St and Bradley St,,41.31292,-72.918498,,,,,
8719,,Orange St and Eld St,,41.313787,-72.917849,,,,,
872,,John Fitch Blvd and Mestek Inc,,41.815523,-72.611023,,,,,
8720,,Orange St and Pearl St,,41.314502,-72.917308,,,,,
8721,,Orange St and Humphrey St,,41.315897,-72.916263,,,,,
8722,,Orange St and Bishop St,,41.316969,-72.915446,,,,,
8723,,Orange St and Lawrence St,,41.318864,-72.914015,,,,,
8724,,Orange St and Cottage St,,41.319686,-72.91339,,,,,
8725,,Orange St and Avon St,,41.320437,-72.912814,,,,,
8726,,Orange St and Linden St,,41.32117,-72.912273,,,,,
8727,,Orange St and Willow St,,41.321858,-72.911732,,,,,
8728,,Orange St and Canner St,,41.323002,-72.910878,,,,,
8729,,Orange St and Willow St,,41.322242,-72.911684,,,,,
873,,Governors Hwy and Nutmeg Rd N,,41.831397,-72.600642,,,,,
8731,,Orange St and Avon St,,41.320768,-72.912826,,,,,
8732,,Orange St and Cottage St,,41.320026,-72.913379,,,,,
8733,,Orange St and Lawrence St,,41.319186,-72.914016,,,,,
8734,,Orange St and Edwards St,,41.318515,-72.914533,,,,,
8736,,Orange St and Humphrey St,,41.316343,-72.916179,,,,,
8737,,Orange St and Pearl St,,41.314431,-72.917609,,,,,
8738,,Orange St and Bradley St,,41.313018,-72.918667,,,,,
8740,,Middle Tpke W and Brook Haven Apts,,41.780744,-72.544861,,,,,
8741,,Middle Tpke W and 278 Middle Tpke W,,41.781031,-72.537577,,,,,
8744,,W Main St and Simsbury Rd,,41.809869,-72.830855,,,,,
8745,,W Main St and Old Farms Rd,,41.809762,-72.831073,,,,,
8746,,Albany Tpke and Bushy Hill Rd,,41.817263,-72.86799,,,,,
8747,,Albany Tpke and W Avon Rd,,41.817245,-72.868329,,,,,
875,,Nutmeg Rd S and ITSI,,41.827598,-72.600642,,,,,
8759,,S Main St and Banknorth,,41.760559,-72.742301,,,,,
8761,,5 Farm Springs Rd,,41.709689,-72.804401,,,,,
8762,,4 Farm Springs Rd,,41.709475,-72.80457,,,,,
8763,,Farm Springs Rd and UTC Corporate Office,,41.711387,-72.804098,,,,,
8764,,8 Farm Springs Rd,,41.710512,-72.804631,,,,,
8765,,Batterson Park Rd and Fieneman Rd,,41.706873,-72.799548,,,,,
8766,,Progress Dr and 80 Progress Dr,,41.80132,-72.504039,,,,,
8767,,1 Farm Springs Rd,,41.708045,-72.803663,,,,,
8768,,Farm Springs Rd and Fienemann Rd,,41.708063,-72.803905,,,,,
877,,Nutmeg Rd S and Opp Franklin Distribute,,41.825935,-72.604989,,,,,
878,,Nutmeg Rd S and S Satellite Rd,,41.824157,-72.605625,,,,,
8785,,Old County Rd and Harvest Ln,,41.914471,-72.659545,,,,,
8786,,Old County Rd and Opp Harvest Ln,,41.914364,-72.659764,,,,,
879,,Nutmeg Rd S and U S Fiter,,41.821862,-72.606481,,,,,
8791,,Ella Grasso Tpke and Spring St,,41.932273,-72.670347,,,,,
8792,,North St and Smalley Rd,,41.938712,-72.658127,,,,,
8793,,North St and Opp Smalley Rd,,41.938891,-72.658138,,,,,
8794,,North St and Szepanski Rd,,41.938228,-72.650829,,,,,
8795,,North St and Hazel St,,41.93751,-72.642293,,,,,
8796,,Ella Grasso Tpke and Opp Spring St,,41.932864,-72.670734,,,,,
8797,,North St and Suffield St,,41.9366,-72.631657,,,,,
8798,,Suffield St and North St,,41.936438,-72.63088,,,,,
8799,,Main St and Chestnut St,,41.93353,-72.628921,,,,,
88,,W Center St and McKee St,,41.771063,-72.543979,,,,,
8800,,Main St and Opp Chestnut St,,41.933781,-72.628921,,,,,
8801,,Main St and Oak St,,41.93158,-72.6277,,,,,
8802,,Main St and Opp Oak St,,41.931695,-72.627469,,,,,
8803,,S Main St and Elm St,,41.924696,-72.627234,,,,,
8804,,S Main St and Opp Elm St,,41.92474,-72.626991,,,,,
8805,,S Main St and School St,,41.921843,-72.626259,,,,,
8807,,S Main St and South St,,41.919661,-72.625707,,,,,
8809,,Pearl St and Pease St,,41.993275,-72.598342,,,,,
8810,,Pearl St and Maple Ave,,41.993436,-72.598621,,,,,
8811,,Pearl St and Walnut St,,41.995359,-72.598918,,,,,
8812,,Pearl St and South St,,41.995305,-72.599149,,,,,
8813,,Pearl St and High St,,41.996825,-72.599315,,,,,
8814,,Pearl St and High St,,41.996826,-72.599545,,,,,
8815,,N Main St and Opp Church St,,41.999062,-72.600012,,,,,
8816,,N Main St and Church St,,41.999357,-72.600084,,,,,
8817,,N Main St and Lincoln St,,42.000255,-72.597772,,,,,
8818,,N Main St and Enfield Town Hall,,42.000424,-72.597163,,,,,
8819,,100 Berlin Rd,,41.603224,-72.700031,,,,,
882,,John Fitch Blvd and Ten Pin Bowling,,41.801591,-72.617296,,,,,
8820,,111 Berlin Rd,,41.603297,-72.70124,,,,,
8821,,Berlin Rd and Coles Rd,,41.602245,-72.69486,,,,,
8822,,Berlin Rd and East St,,41.601841,-72.693676,,,,,
8823,,Farmington Ave at Stop and Shop,,41.756965,-72.883823,,,,,
8824,,Elm St and Bailey Rd,,41.663049,-72.652938,,,,,
8825,,Elm St at Elm Ridge Park,,41.66287,-72.652878,,,,,
8826,,Elm St and Orchard St,,41.662554,-72.65675,,,,,
8827,,Elm St and Opp Orchard St,,41.662375,-72.656702,,,,,
8828,,Elm St and Elm Commons Dr,,41.658884,-72.673355,,,,,
8829,,Elm St at Tennis and Fitness Cntr,,41.658705,-72.673319,,,,,
8830,,Elm St and Opp Big Y,,41.65838,-72.677468,,,,,
8831,,Elm St at Big Y,,41.658325,-72.676525,,,,,
8832,,Cromwell Ave and France St,,41.650026,-72.679155,,,,,
8833,,680 Cromwell Ave,,41.650321,-72.679046,,,,,
8834,,Capital Blvd and West St,,41.650441,-72.667628,,,,,
8835,,Capitol Blvd and West St,,41.650763,-72.667458,,,,,
8836,,Capital Blvd and Enterprise Dr,,41.64799,-72.665771,,,,,
8838,,Henkel Way and Brook St,,41.643599,-72.662734,,,,,
8839,,Capitol Blvd and Opp Enterprise Dr,,41.64816,-72.665589,,,,,
8840,,Brook St and I-91 Tech Ctr,,41.641657,-72.675291,,,,,
8841,,Brook St at Contractor's Plaza,,41.641514,-72.675086,,,,,
8849,,Century Hills Dr and Opp Highcrest Dr,,41.634381,-72.689394,,,,,
885,,Ellington Rd and Sedgwick Rd,,41.79586,-72.621737,,,,,
8851,,Century Hills Dr and Kingsley Ct,,41.631749,-72.692483,,,,,
8853,,Century Hills Dr and Opp Blue Grass Ct,,41.6336,-72.693785,,,,,
8855,,Century Hills Dr and Sky View Dr,,41.63628,-72.693345,,,,,
8856,,Corporate Pl and West St,,41.652953,-72.675242,,,,,
8857,,Cold Spring Rd and Highland St,,41.640684,-72.68348,,,,,
8858,,Cold Spring Rd and Robinson Rd,,41.640433,-72.683324,,,,,
8859,,Cold Spring Rd and Pequot Dr,,41.640196,-72.687158,,,,,
886,,Ellington Rd and Helm Rd,,41.794335,-72.62379,,,,,
8860,,Cold Spring Rd and Century Hills Dr,,41.64,-72.687134,,,,,
8861,,Simsbury Rd and Cigna Campus Way,,41.805098,-72.747652,,,,,
8862,,Century Hills Dr and Water Course Row,,41.639351,-72.690678,,,,,
8864,,Century Hills Dr and Penn Pl,,41.63248,-72.69097,,,,,
8866,,Century Hills Dr and Lathrop Ln,,41.635498,-72.688787,,,,,
887,,Ellington Rd and Goodwin St,,41.790099,-72.629498,,,,,
8872,,Elm St and Ashwell Ave,,41.664367,-72.642894,,,,,
8873,,Elm St and Chapin Ave,,41.664598,-72.642482,,,,,
8874,,W Main St and Opp Alps Rd,,41.275371,-72.832431,,,,,
8875,,W Main St and Opp Orchard Hill Rd,,41.276264,-72.836377,,,,,
8876,,W Main St and Opp Matthew Rd,,41.277622,-72.838964,,,,,
8877,,W Main St and Opp Brainard Rd,,41.279104,-72.842887,,,,,
8878,,W Main St and Gentile Pl,,41.279872,-72.84735,,,,,
8879,,W Main St and Gilbert Ln,,41.279782,-72.849119,,,,,
888,,Main St and Mohawk Dr,,41.786073,-72.632951,,,,,
8880,,W Main St and Lakeview Condos,,41.278289,-72.854172,,,,,
8881,,W Main St and Opp Rose Hill Rd,,41.277663,-72.856818,,,,,
8882,,W Main St and Opp Dominican Rd,,41.277591,-72.859994,,,,,
8895,,Hopmeadow St and Owen Murphy Atps,,41.915916,-72.790188,,,,,
8896,,Hopmeadow St at Simsbury Pines,,41.915898,-72.790407,,,,,
8897,,Salmon Brook St and Opp Spring Glen Dr,,41.925901,-72.790741,,,,,
8898,,Salmon Brook St and Spring Glen Dr,,41.926,-72.790972,,,,,
8899,,Salmon Brook St and Floydville Rd,,41.930558,-72.789889,,,,,
890,,Main St and Opp McKee St,,41.783644,-72.63406,,,,,
8900,,Salmon Brook St and Opp Floydville Rd,,41.930022,-72.790217,,,,,
8901,,Salmon Brook St and Meadow Gate Rd,,41.946711,-72.790669,,,,,
8902,,Salmon Brook St and Opp Meadow Gate Rd,,41.9463,-72.790937,,,,,
8903,,W Center St and Orford Village,,41.769484,-72.553605,,,,,
8904,,Spencer St and Opp Cemetery Rd,,41.766493,-72.572455,,,,,
8905,,Spencer St and Cemetery Rd,,41.766593,-72.573291,,,,,
8906,,Woodbridge St and 348 Woodbridge St,,41.793118,-72.508731,,,,,
8907,,N Main St and 715 N Main St,,41.795642,-72.544473,,,,,
8908,,N Main St and 714 N Main St,,41.795784,-72.544121,,,,,
8909,,N Main St and 545 N Main St,,41.795053,-72.537034,,,,,
8911,,Tolland Tpke and Buckland Road,,41.796652,-72.552905,,,,,
8912,,Tolland Tpke and Buckland St,,41.795995,-72.550568,,,,,
8913,,S Main St and Rockledge Dr,,41.744412,-72.745106,,,,,
8914,,S Main St and Bentwood Rd,,41.740211,-72.744469,,,,,
8915,,Campfield Ave and Brown St,,41.736124,-72.681613,,,,,
8916,,Maple Ave and Opp 270 Maple Ave,,41.749885,-72.679319,,,,,
8917,,Maple Ave and Opp Essex St,,41.751064,-72.678481,,,,,
8918,,Franklin Ave and Brown St,,41.737243,-72.675434,,,,,
8919,,Connecticut Ave and 94 Connecticut Ave,,41.056462,-73.563082,,,,,
892,,Main St and Springside Ave,,41.781268,-72.635473,,,,,
8920,,Middle Tpke W and Beacon Hill Apt 1,,41.78204,-72.579887,,,,,
8921,,Middle Tpke W and Beacon Hill Apts 2,,41.7823,-72.579911,,,,,
8922,,Temple St and Chapel St,,41.306697,-72.927011,,,,,
8923,,Washington St and Colonial St,,41.748567,-72.683404,,,,,
8927,,N Haven SHopping Plaza and Washington,,41.392305,-72.861276,,,,,
8929,,N Colony St and N Plains Hwy,,41.469474,-72.816918,,,,,
8932,,Universal Dr N and Opp BJ'S,,41.357469,-72.872075,,,,,
8934,,E Putnam Ave and Sound Beach Ave Ext,,41.043237,-73.575008,,,,,
8936,,High Ridge Rd and Cold Spring Rd,,41.072647,-73.548914,,,,,
8937,,High Ridge Rd and Cold Spring Rd,,41.072627,-73.549286,,,,,
894,,Goodwin St and 649 Goodwin St,,41.789076,-72.600101,,,,,
8940,,High Ridge Park and High Ridge Park Shelter,,41.111478,-73.54002,,,,,
8941,,Old Long Ridge Rd and Opp Rock Rimmon Rd,,41.158227,-73.595825,,,,,
8943,,Long Ridge Rd and Stillwater Rd,,41.088049,-73.559246,,,,,
8945,,Field Point Rd and Railroad Ave,,41.021688,-73.631878,,,,,
8947,,Largo Dr and DMG,,41.089225,-73.516349,,,,,
8948,,Old Colony Rd and Cedar Ln,,41.47001,-72.81576,,,,,
8949,,N Main St and Putnam Ave,,41.011603,-73.655952,,,,,
895,,Goodwin St and Alps Dr,,41.789867,-72.60251,,,,,
8951,,Abendroth Ave and Adee St,,41.001427,-73.661861,,,,,
8952,,Boston Post Rd and Noroton Ave,,41.060333,-73.487282,,,,,
8955,,Hartland St and 60 Hartland St,,41.762478,-72.658359,,,,,
8957,,Connecticut Ave and DoubleTree,,41.092311,-73.452901,,,,,
8958,,Burnell Blvd and Opp River St,,41.118429,-73.414983,,,,,
8959,,Connecticut Ave and Richards Ave,,41.094918,-73.449552,,,,,
896,,Goodwin St and 582 Goodwin St,,41.790281,-72.604363,,,,,
8963,,Fairfield Ave and Congress St,,41.034368,-73.551845,,,,,
8968,,Top Gallant Rd and Gartner Group,,41.031389,-73.551084,,,,,
8969,,Gatehouse Rd and 88 Gatehouse Rd 1,,41.029439,-73.550069,,,,,
897,,Goodwin St and University Ave,,41.790704,-72.606288,,,,,
8970,,Gatehouse Rd and 70 Gatehouse Rd,,41.028709,-73.551188,,,,,
8971,,Cummings Point Rd and Con Air Group,,41.029051,-73.553865,,,,,
8972,,Elm St and Opp Elm Ct,,41.051241,-73.529136,,,,,
8973,,Elm St and Elm Ct,,41.051084,-73.528487,,,,,
8974,,Tower Ave and Hampton St,,41.797627,-72.670867,,,,,
8975,,Tresser Blvd and Washington Blvd,,41.05113,-73.542711,,,,,
898,,Goodwin St and Bittersweet Dr,,41.791182,-72.608444,,,,,
8981,,Southfield Ave and Opp Congress St,,41.033865,-73.547668,,,,,
8982,,Garden St and 758 Garden St,,41.791749,-72.680733,,,,,
8983,,Pacific St and E Walnut St,,41.041723,-73.538335,,,,,
8986,,Tresser Blvd and Elm St,,41.053068,-73.533148,,,,,
8987,,Atlantic St and Tresser Blvd,,41.050521,-73.539718,,,,,
8988,,Bedford St and Hoyt St,,41.06142,-73.537681,,,,,
8989,,Long Ridge Rd and Opp CVS,,41.073475,-73.550866,,,,,
899,,Goodwin St and Leland Dr,,41.791579,-72.610939,,,,,
8994,,New St and Ferris Ave,,41.033871,-73.773703,,,,,
8996,,Westchester Ave and South Kensico Ave,,41.032994,-73.755814,,,,,
8997,,Martin Luther King Blvd and Main St,,41.032284,-73.769809,,,,,
8998,,State Hwy 119 and Main St,,41.032005,-73.770105,,,,,
9,,Hillside Ave and New Britain Ave,,41.739832,-72.697264,,,,,
90,,Main St and Center Park,,41.773988,-72.5216,,,,,
9000,,Westchester Ave and S Kensico Ave,,41.03277,-73.755883,,,,,
9005,,Ellington Rd and Pleasant Valley School,,41.811413,-72.596464,,,,,
9006,,Ellington Rd and 620 Ellington Rd,,41.811895,-72.595868,,,,,
9007,,Main St and Opp Prospect Pl,,41.609411,-72.650436,,,,,
9008,,Main St and Prospect Pl,,41.609411,-72.650206,,,,,
9009,,Strawberry Hill Ave and 44 Strawberry Ave,,41.061373,-73.533326,,,,,
9011,,Charter Oak Market and Wal-Mart,,41.741204,-72.71143,,,,,
9018,,Burnside Ave and Opp Wickham Plaza,,41.783619,-72.587455,,,,,
9019,,Buckland Rd and Evergreen Walk South End,,41.808366,-72.555453,,,,,
902,,Goodwin St and School St,,41.790605,-72.616541,,,,,
9020,,Buckland Rd and Tamarack Ave,,41.811457,-72.554786,,,,,
9021,,Buckland Rd and Opp Tamarack Ave,,41.810706,-72.55468,,,,,
9022,,Silver Ln and Clement Rd,,41.763038,-72.625141,,,,,
9023,,Ellington Rd and Podunk Cir,,41.825081,-72.582742,,,,,
9025,,Hope St and Opp Edgewood Ave,,41.081671,-73.520943,,,,,
9026,,Hope St and Castle Ct,,41.085467,-73.5193,,,,,
9027,,Hope St and Hartford Ave,,41.085091,-73.519429,,,,,
9029,,Camp Ave and Spring Athetic Club,,41.095339,-73.513877,,,,,
903,,School St and Opp Autumn Ln,,41.7893,-72.6164,,,,,
9030,,Camp Ave and Ryan St,,41.095537,-73.516963,,,,,
9031,,E Main St and Opp Weed Ave,,41.060741,-73.508264,,,,,
9032,,O'connell Dr and Forbes St,,41.732545,-72.604074,,,,,
9033,,Charter Oak Market and Wal-Mart,,41.741365,-72.71143,,,,,
9035,,Broad St and Bedford Ave,,41.731886,-72.62695,,,,,
9036,,Broad St and Naubuc Ave,,41.731746,-72.628573,,,,,
9037,,Boston Post Rd and Center St,,41.076494,-73.470733,,,,,
9039,,Boston Post Rd and Opp W Norwalk Rd,,41.090989,-73.454821,,,,,
904,,School St and Chesslee Rd,,41.788002,-72.615192,,,,,
9040,,Connecticut Ave and 200 Connecticut Ave,,41.104165,-73.432315,,,,,
9041,,Connecticut Ave and N Taylor Ave,,41.104943,-73.430221,,,,,
9043,,Maple St and 330 Maple St,,41.736206,-72.606884,,,,,
9044,,High St and 321 High St,,41.734772,-72.63227,,,,,
